33,158,30,38,6,1,0,25,4,4,3,2,37,84,178,62,7,485
33,158,30,38,6,1,0,25,4,4,3,2,1,0,0,0,0,485
25,123,24,28,3,3,1,22,1,2,3,1,18,45,29,33,2,160
25,123,24,28,3,3,1,22,1,2,3,1,19,14,1,4,1,160
25,123,24,28,3,3,1,22,1,2,3,1,19,14,21,11,1,160
28,147,43,41,8,2,0,16,6,3,3,2,47,117,140,32,13,750
1,6,1,2,0,0,0,1,0,0,0,0,2,6,8,3,0,485
1,6,1,2,0,0,0,1,0,0,0,0,10,26,31,18,1,485
1,6,1,2,0,0,0,1,0,0,0,0,2,1,0,0,0,485
21,105,39,33,5,4,0,18,8,2,4,0,3,1,8,5,0,464
29,142,43,48,6,1,0,27,3,3,4,2,9,107,1,12,5,464
32,162,45,45,9,4,0,29,8,0,4,0,16,32,42,11,4,500
32,162,45,45,9,4,0,29,8,0,4,0,19,43,45,16,0,500
32,162,45,45,9,4,0,29,8,0,4,0,9,15,28,10,2,500
16,63,11,17,1,3,0,3,0,0,5,1,22,39,43,27,2,160
16,63,11,17,1,3,0,3,0,0,5,1,14,24,53,17,5,160
26,120,25,37,3,2,0,21,1,1,3,1,9,29,3,8,2,500
26,120,25,37,3,2,0,21,1,1,3,1,1,2,0,1,0,500
19,88,8,18,1,0,0,12,0,0,4,2,4,14,14,12,4,368
19,88,8,18,1,0,0,12,0,0,4,2,5,6,13,9,1,368
31,151,38,43,9,2,2,32,6,2,3,1,44,513,6,37,32,667
31,151,38,43,9,2,2,32,6,2,3,1,2,3,0,0,0,667
32,136,31,40,3,3,2,17,2,1,8,0,1,4,0,0,1,500
32,136,31,40,3,3,2,17,2,1,8,0,52,88,4,18,2,500
25,118,27,30,6,4,0,20,11,2,2,4,6,9,8,10,1,160
25,118,27,30,6,4,0,20,11,2,2,4,2,7,3,4,1,160
25,118,27,30,6,4,0,20,11,2,2,4,12,56,3,15,2,160
25,118,27,30,6,4,0,20,11,2,2,4,12,58,14,8,1,160
25,118,27,30,6,4,0,20,11,2,2,4,8,15,1,2,0,160
25,118,27,30,6,4,0,20,11,2,2,4,1,0,0,0,0,160
33,168,41,43,3,2,0,22,10,3,4,0,56,160,162,58,25,485
17,75,18,23,4,2,0,13,1,0,2,0,5,8,0,2,0,750
21,94,21,34,3,1,0,9,3,2,2,0,1,9,0,3,0,485
21,94,21,34,3,1,0,9,3,2,2,0,5,10,6,7,0,485
21,94,21,34,3,1,0,9,3,2,2,0,2,2,2,6,0,485
21,94,21,34,3,1,0,9,3,2,2,0,25,131,24,28,0,485
21,94,21,34,3,1,0,9,3,2,2,0,24,29,1,11,0,485
28,130,32,36,4,1,2,25,3,0,7,0,1,3,1,1,0,679
28,130,32,36,4,1,2,25,3,0,7,0,3,9,6,3,0,679
28,130,32,36,4,1,2,25,3,0,7,0,4,5,1,2,0,679
28,130,32,36,4,1,2,25,3,0,7,0,5,2,20,7,0,679
16,76,17,17,5,3,0,11,0,1,1,4,1,0,0,1,0,667
16,76,17,17,5,3,0,11,0,1,1,4,1,0,1,3,0,667
16,76,17,17,5,3,0,11,0,1,1,4,3,5,1,3,0,667
20,101,23,21,1,0,2,16,5,0,8,1,3,6,0,1,0,679
29,144,45,57,10,6,0,34,3,3,1,1,25,54,5,17,1,464
12,48,5,11,3,0,0,5,1,0,1,0,1,7,0,1,0,368
12,48,5,11,3,0,0,5,1,0,1,0,11,33,6,12,0,368
31,148,33,43,8,3,0,30,14,3,3,1,4,8,12,1,2,500
31,148,33,43,8,3,0,30,14,3,3,1,6,9,8,6,0,500
31,148,33,43,8,3,0,30,14,3,3,1,38,41,7,10,0,500
31,148,33,43,8,3,0,30,14,3,3,1,1,0,0,0,0,500
25,122,34,30,7,1,0,17,12,0,8,7,26,280,11,16,8,160
25,122,34,30,7,1,0,17,12,0,8,7,21,22,56,25,0,160
27,134,33,46,7,1,1,33,9,3,9,4,17,162,3,16,4,750
27,134,33,46,7,1,1,33,9,3,9,4,24,101,28,17,3,750
19,89,15,24,3,1,0,10,2,1,2,0,3,1,3,6,0,368
19,89,15,24,3,1,0,10,2,1,2,0,8,1,0,0,0,368
19,89,15,24,3,1,0,10,2,1,2,0,49,20,51,20,2,368
26,135,34,37,8,2,0,10,5,3,5,2,25,253,2,14,6,679
25,132,36,31,3,0,0,17,4,0,7,1,47,34,83,24,3,750
2,8,3,2,0,0,0,1,1,0,1,1,7,1,8,5,0,368
29,148,42,39,4,0,0,12,20,4,6,0,23,109,15,19,3,464
29,148,42,39,4,0,0,12,20,4,6,0,1,2,1,0,0,464
29,148,42,39,4,0,0,12,20,4,6,0,23,24,94,30,1,464
29,136,38,38,0,5,0,32,11,1,8,6,53,146,3,22,0,464
29,136,38,38,0,5,0,32,11,1,8,6,3,1,4,0,0,464
29,153,43,66,9,5,0,43,6,0,1,2,1,0,2,0,0,667
29,153,43,66,9,5,0,43,6,0,1,2,40,149,30,27,2,667
29,153,43,66,9,5,0,43,6,0,1,2,11,8,0,1,0,667
26,130,45,64,9,3,4,40,4,0,2,1,1,3,2,0,1,750
26,130,45,64,9,3,4,40,4,0,2,1,26,46,5,15,0,750
32,146,27,36,4,3,0,22,2,0,1,0,3,9,2,4,1,485
32,146,27,36,4,3,0,22,2,0,1,0,4,6,0,3,0,485
32,157,38,43,6,4,1,24,2,3,3,1,55,464,6,35,17,500
9,36,4,8,0,0,0,5,1,0,0,0,11,40,1,8,0,368
29,142,24,42,2,4,0,18,1,0,1,3,20,43,1,7,1,345
29,142,24,42,2,4,0,18,1,0,1,3,2,1,4,1,0,345
32,151,31,31,2,0,0,13,2,1,1,0,1,8,0,1,0,485
32,151,31,31,2,0,0,13,2,1,1,0,11,27,3,4,0,485
33,163,31,44,5,0,0,20,0,0,4,1,2,2,0,0,0,485
33,163,31,44,5,0,0,20,0,0,4,1,42,35,142,34,12,485
28,130,43,49,10,7,4,39,3,2,5,7,24,55,49,27,7,464
28,130,43,49,10,7,4,39,3,2,5,7,9,17,19,16,2,464
28,130,43,49,10,7,4,39,3,2,5,7,25,35,0,5,0,464
29,130,31,34,6,8,0,20,1,0,1,0,6,1,0,0,0,345
29,130,31,34,6,8,0,20,1,0,1,0,15,8,11,6,3,345
28,145,47,44,7,5,0,22,5,1,6,1,1,1,1,0,0,750
28,145,47,44,7,5,0,22,5,1,6,1,6,13,9,8,0,750
28,145,47,44,7,5,0,22,5,1,6,1,50,66,156,66,9,750
26,133,43,47,7,6,0,34,2,0,5,6,4,51,0,2,3,750
26,133,43,47,7,6,0,34,2,0,5,6,20,29,4,2,2,750
31,149,38,42,7,5,0,28,13,4,3,1,43,73,117,49,5,667
31,149,38,42,7,5,0,28,13,4,3,1,2,2,0,2,0,667
31,149,38,42,7,5,0,28,13,4,3,1,5,7,1,1,0,667
14,65,14,15,3,0,1,10,1,0,4,0,2,5,6,7,3,368
14,65,14,15,3,0,1,10,1,0,4,0,7,20,6,7,1,368
25,127,38,41,5,2,0,23,5,3,0,1,1,0,0,0,0,750
27,129,29,28,6,1,0,17,4,1,1,0,15,133,3,9,11,679
27,129,29,28,6,1,0,17,4,1,1,0,3,0,0,0,0,679
31,144,43,39,10,1,1,31,2,0,8,1,7,1,0,0,0,667
31,144,43,39,10,1,1,31,2,0,8,1,48,28,101,14,2,667
33,161,35,58,5,1,1,34,4,2,3,0,55,509,0,24,26,485
2,9,1,0,0,0,0,1,0,0,2,2,11,3,12,7,0,500
29,128,35,45,3,7,3,23,3,1,1,0,22,47,42,35,2,345
5,19,5,4,1,0,0,4,0,0,1,0,11,30,35,13,3,500
5,19,5,4,1,0,0,4,0,0,1,0,1,5,0,0,0,500
25,124,39,42,7,5,4,33,13,5,2,5,47,93,3,22,1,679
32,158,46,50,7,4,0,17,11,3,10,0,7,15,28,8,3,500
32,158,46,50,7,4,0,17,11,3,10,0,2,3,1,2,0,500
29,146,40,47,6,5,1,21,2,2,4,1,7,16,22,9,4,345
29,146,40,47,6,5,1,21,2,2,4,1,14,61,14,10,5,345
29,146,40,47,6,5,1,21,2,2,4,1,5,5,1,4,0,345
1,4,0,0,0,0,0,0,0,0,0,0,9,27,35,10,2,500
1,4,0,0,0,0,0,0,0,0,0,0,1,3,5,3,0,500
32,138,33,51,6,9,0,44,1,0,10,8,11,6,1,2,0,485
